"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Honduras","HND","Perseverancia en la escuela hasta el último grado del nivel primario, mujeres (% de la cohorte)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","46.347728729248","","","","","","","","68.3183135986328","58.8690910339355","58.0553817749023","48.3527984619141","61.0383415222168","57.9536590576172","49.7109298706055","","","","","","","","84.7239303588867","","78.7538681030273","74.8677978515625","83.8343734741211","78.3218994140625","73.0176620483398","72.6345520019531","76.6877288818359","","84.4488906860352","84.6495513916016","","","79.4684906005859","76.2038497924805","90.1558990478516","89.351692199707","81.6352386474609","","",
"Honduras","HND","Inscripción escolar, nivel primario, sector privado (% del total del nivel primario)","SE.PRM.PRIV.ZS","","","","","","","","","","","5.87106990814209","6.0249400138855","6.45941019058228","6.33613014221191","6.24870014190674","5.23261976242065","","","","","5.32263994216919","","5.71387004852295","5.56290006637573","5.0763897895813","5.07450008392334","4.68501996994019","","5.36467981338501","","5.7505202293396","4.9437198638916","5.40144014358521","5.48763990402222","5.39725017547607","","5.87180995941162","6.14192008972168","","6.13488006591797","","","","","","6.10238981246948","7.28142023086548","","9.07413959503174","7.6570200920105","9.2958402633667","9.50695037841797","9.14000034332275","","9.8364200592041","9.27816963195801","9.72863960266113","10.0850095748901","","11.1025295257568","11.4068098068237","10.658989906311","11.0899496078491","11.6907796859741","12.1897497177124","",
"Honduras","HND","Tasa neta de ingreso en primer grado (% de población oficial en edad escolar)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.33589","","","48.41237","54.70354","","60.41143","","54.48706","58.2773","58.54988","63.21988","64.43404","61.54365","64.72789","65.22498","68.94176","69.72006","","","","","","","","",
"Honduras","HND","Inscripción escolar, nivel primario, mujeres (% neto)","SE.PRM.NENR.FE","","","","","","","","","","","","","","","","","","","","75.34568","75.71297","","85.63146","87.75465","89.0043","","89.97715","","","","","86.79371","","88.09414","","","","","","","86.34144","","","86.52539","86.02025","83.78781","87.67662","82.27979","85.8893","85.05423","85.78627","86.65916","83.6711","80.13631","79.52522","78.78149","80.43124","80.92844","","","","","","","","",
"Honduras","HND","Tasa bruta de ingreso en primer grado, mujeres (% del grupo etario correspondiente)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","132.84107","","137.87707","","136.16327","","","","","","","134.78255","121.13738","126.65229","123.33194","128.47709","126.185","126.79935","137.49972","121.1222","135.06991","","","118.31378","115.30294","108.23597","115.7498","","105.70261","102.95162","105.87693","103.28481","100.27935","96.11274","99.04166","100.70317","94.05925","90.51027","","","","","","","","",
"Honduras","HND","Proporción alumnos-maestro, nivel primario","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","35.28892","35.83718","36.29117","35.92162","35.98342","35.31959","35.40259","34.54184","36.24007","39.66018","36.70046","39.02525","37.46715","37.09839","38.47048","","39.08991","","","","34.82305","38.05488","35.88667","37.28595","34.89965","34.78818","32.9513","33.13537","32.82948","31.72588","34.05898","","","","32.90479","29.14181","27.92893","","33.34365","33.87645","","","","","","29.14566","28.37057","25.59773","","","","","","","","",
"Honduras","HND","Nivel de instrucción, al menos escuela primaria completa, población de más de 25 años, total (%) (acumulativo)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","12.4131603240967","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9","","","45.1","45.6","47.5543466397233","45.6967391967773","50.343903792634","50.4","50.9","52.8339195251465","53.1270217895508","54.5","58.5251312255859","59.3615417480469","61.2890701293945","58.3760100909082","59.5486717224121","61.9","","61.7115163482507","63.9925208067237","62.4323081970215","65.3817520141602","",
"Honduras","HND","Tasa de finalización de la educación de nivel primario, varones (% del grupo etario correspondiente)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","42.904369354248","","47.8462104797363","","51.4166297912598","","","","","","","64.5960922241211","60.991138458252","62.5046195983887","64.1946868896484","67.184211730957","64.215446472168","65.151969909668","71.919921875","","","","","74.2536773681641","","73.5249481201172","78.9242324829102","","77.8569564819336","80.4319076538086","83.656962515709","84.4888617072538","81.9794992132573","76.3843147189751","73.2096763968011","","77.3622369979051","78.0801637636393","","74.1112984204933","73.8815248194533","69.0303748973821","66.288294216568","71.6330573382142","70.2066830556314","",
"Honduras","HND","Maestros capacitados en educación de nivel preescolar, varones (% de maestros varones)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9090881347656","","","","","","","","","41.2037037037037","","","","","","","","","","","","",
"Honduras","HND","Inscripción escolar, nivel preprimario (% bruto)","SE.PRE.ENRR","","","","","","","","","","","3.57352995872498","3.71737003326416","3.94714999198914","4.25981998443604","4.24083995819092","5.03893995285034","6.12665987014771","7.32543992996216","8.30580043792725","8.0179500579834","9.01848983764648","9.51111030578613","9.68278026580811","11.4025802612305","10.7205400466919","11.3576402664185","12.0224800109863","","","","11.5814304351807","12.2805500030518","12.6481199264526","12.7704601287842","13.4859199523926","13.7071895599365","14.9376802444458","15.6424503326416","12.4479999542236","16.2816600799561","20.4942893981934","","","28.231330871582","29.4298095703125","29.378490447998","32.6925086975098","33.5194206237793","35.9907112121582","37.3096885681152","39.5773887634277","40.3307800292969","39.4089202880859","38.8545913696289","39.0578117370605","37.9266014099121","39.2824897766113","41.1467590332031","41.1197814941406","39.7553215026855","39.3609008789063","33.7702293395996","","","","",
"Honduras","HND","Female primary school age children out-of-school (%)","SE.LPV.PRIM.SD.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6238021850585","","","","","","","","","","","","",
"Honduras","HND","Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold","SE.LPV.PRIM.LD.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2474212646484","","","","","","","","","","","","",
"Honduras","HND","Proporción de inscripciones de mujeres con respecto a varones en la educación terciaria (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","0.494630008935928","0.520550012588501","0.485610008239746","0.581070005893707","0.583150029182434","","0.597350001335144","","","","","","","","0.605449974536896","0.626869976520538","0.738229990005493","0.77810001373291","0.746730029582977","0.800710022449493","0.782069981098175","","","","","1.22494995594025","1.23822999000549","","","1.31394004821777","1.3136500120163","","","","1.35575997829437","","1.14358666465843","","1.28011627067927","1.28031395157118","1.27319381620974","1.27361560306455","1.28039805791938","1.26928954616966","1.27167867025103","1.28411490523733","","","","","1.33066999912262","",
"Honduras","HND","Educación obligatoria, duración (años)","SE.COM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","9","9","9","9","9","9","9","9","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12",
"Honduras","HND","Tasa de alfabetización, total de jóvenes (% de personas entre 15 y 24 años)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9400024414062","","","90.9","91.8","","93.9199981689453","","94","95.1500015258789","95.9199981689453","94.9800033569336","95.0699996948242","95.6800003051758","96.0100021362305","96.129997253418","","96.5199966430664","96.0800018310547","","","95.8990410689369","95.5599975585938","95.7699966430664","",
"Honduras","HND","Índice de tasa de cambio real efectiva (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Cobertura de los programas de seguro social en el segundo quintil (% de la población)","per_si_allsi.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67618641216379","0.978573389110913","1.03678466602467","1.05566933646544","","0.856884722888845","","0.500495348867131","0.755891345399187","0.787942591069001","1.25609673062184","0.910722103713916","","","","","","",
"Honduras","HND","Idoneidad de los programas de seguro social (% del bienestar total de los hogares beneficiarios)","per_si_allsi.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3879082892408","26.2841226061016","24.637071014487","26.5987150834802","","27.8583845337343","","30.1678084780212","29.2953579565045","28.7389917423532","33.9598585307554","27.5572635586371","","","","","","",
"Honduras","HND","Cobertura de los programas de medidas de protección social en el segundo quintil (% de la población)","per_sa_allsa.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.0828359877969","55.2344040474434","61.1684359945273","60.7618375750323","","65.9523019659881","","52.4031925341705","41.8091740067583","53.4527632545096","42.9270941298545","36.5062573938316","","","","","","",
"Honduras","HND","Flujos de ayuda bilateral neta de donantes del CAD, Países Bajos (US$ a precios actuales)","DC.DAC.NLDL.CD","","","","","","","","","","","","","19999.9995529652","79999.9982118607","449999.988079071","59999.9986588955","730000.019073486","230000.004172325","889999.985694885","1690000.05722046","6940000.05722046","2289999.96185303","1679999.94754791","2970000.02861023","5639999.8664856","3599999.90463257","1870000.00476837","3450000.04768372","5699999.80926514","6969999.79019165","19819999.6948242","1110000.01430511","6869999.88555908","6989999.77111816","7789999.96185303","20680000.3051758","10579999.9237061","14329999.9237061","17420000.0762939","14439999.5803833","8720000.26702881","10109999.6566772","8850000.38146973","6449999.80926514","16110000.6103516","16319999.6948242","1070000.05245209","409999.996423721","1149999.97615814","750000","289999.99165535","90000.0035762787","29293.9990758896","","","","152603.998780251","56363.0014657974","276874.989271164","150216.996669769","17523.0000168085","","","","","",
"Honduras","HND","Flujos de ayuda bilateral neta de donantes del CAD, Japón (US$ a precios actuales)","DC.DAC.JPNL.CD","","","","9999.99977648258","","","","","19999.9995529652","9999.99977648258","","9999.99977648258","9999.99977648258","19999.9995529652","50000.0007450581","100000.001490116","1019999.98092651","2279999.97138977","4940000.05722046","4090000.15258789","7170000.07629395","7510000.22888184","6449999.80926514","17090000.1525879","13720000.2670288","18899999.6185303","36189998.626709","34979999.5422363","48099998.4741211","39990001.6784668","85099998.4741211","28170000.0762939","45709999.0844727","40889999.3896484","45610000.6103516","74790000.9155273","63750000","42029998.7792969","27010000.2288818","66309997.5585938","50139999.3896484","76309997.5585938","94849998.4741211","31989999.7711182","31340000.1525879","103470001.220703","138009994.506836","20760000.2288818","40860000.6103516","41720001.2207031","16040000.9155273","10989999.7711182","22319999.6948242","14020000.4577637","15420000.0762939","14399999.6185303","12750000","9481796.26464844","16422798.1567383","24239181.5185547","15415094.3756104","16011081.6955566","100238426.208496","31861658.0963135","","",
"Honduras","HND","Net bilateral aid flows from DAC donors, Hungary (current US$)","DC.DAC.HUNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","426.000013248995","844.999973196536","","","819.000008050352","540.999986696988","549.999997019768","","","","",
"Honduras","HND","Flujos de ayuda bilateral neta de donantes del CAD, Finlandia (US$ a precios actuales)","DC.DAC.FINL.CD","","","","","","","","","","","","","","","29999.9993294477","29999.9993294477","","","","360000.014305115","519999.980926514","259999.990463257","180000.007152557","170000.001788139","9999.99977648258","29999.9993294477","59999.9986588955","19999.9995529652","59999.9986588955","39999.9991059303","","39999.9991059303","29999.9993294477","","","29999.9993294477","19999.9995529652","","9999.99977648258","720000.028610229","","","759999.990463257","1159999.9666214","1240000.00953674","2279999.97138977","449999.988079071","790000.021457672","1340000.0333786","1000000","1259999.99046326","8539999.96185303","5076285.83908081","3258088.11187744","3490751.98173523","1932870.98407745","908654.987812042","-7374263.76342773","1256834.98382568","161135.002970695","1131364.94159698","579101.026058197","586526.989936829","671046.97227478","","",
"Honduras","HND","Flujos de ayuda bilateral neta de donantes del CAD, Alemania (US$ a precios actuales)","DC.DAC.DEUL.CD","","","","","170000.001788139","119999.997317791","109999.999403954","159999.996423721","200000.002980232","400000.005960464","370000.004768372","360000.014305115","360000.014305115","610000.014305115","1269999.98092651","2529999.97138977","2390000.10490417","3000000","3440000.05722046","3500000","4860000.1335144","4519999.98092651","7389999.8664856","4019999.98092651","8710000.03814697","5860000.1335144","12390000.3433228","12649999.6185303","19500000","22610000.6103516","14529999.7329712","16299999.2370605","22790000.9155273","22180000.3051758","14949999.8092651","14060000.4196167","15520000.4577637","24059999.4659424","19899999.6185303","43119998.9318848","17319999.6948242","17299999.2370605","13409999.8474121","17139999.3896484","26139999.3896484","24010000.2288818","13739999.7711182","26149999.6185303","32169998.1689453","15850000.3814697","14050000.1907349","14340000.1525879","22633298.8739014","17955602.645874","-6026237.01095581","17482915.8782959","23081563.949585","15529994.0109253","17000822.0672607","17840583.8012695","26253139.4958496","19859680.1757813","19400537.4908447","24836147.3083496","","",
"Honduras","HND","Flujos de ayuda bilateral neta de donantes del CAD, Canadá (US$ a precios actuales)","DC.DAC.CANL.CD","","","","","","","","","","","","70000.0002980232","550000.011920929","280000.001192093","1200000.04768372","1539999.96185303","1279999.97138977","1039999.96185303","7449999.80926514","3569999.9332428","4090000.15258789","3480000.01907349","4530000.20980835","5150000.09536743","10159999.8474121","9619999.88555908","970000.028610229","3440000.05722046","3250000","9329999.92370605","7219999.79019165","9109999.65667725","11279999.7329712","11500000","7690000.05722046","5579999.92370605","4449999.80926514","4920000.07629395","7630000.11444092","23840000.1525879","6980000.01907349","5960000.03814697","7059999.94277954","12729999.5422363","9369999.88555908","28620000.8392334","15100000.3814697","13109999.6566772","14170000.0762939","24139999.3896484","17579999.9237061","34580001.8310547","37505954.7424316","23357654.5715332","30235300.0640869","20974302.2918701","22458042.1447754","17594806.6711426","23118005.7525635","16837139.1296387","19667112.3504639","22830163.9556885","20630044.9371338","18516923.9044189","","",
"Honduras","HND","Acciones negociadas, índice de rotación de las acciones nacionales (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Capitalización en el mercado de empresas nacionales que cotizan en bolsa (% del PIB)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Transferencias personales y remuneración de empleados, recibidos (balanza de pagos, US$ a precios actuales)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","800000.0119","750000","850000.0238","1049999.952","1250000","1500000","1600000.024","1750000","1500000","1799999.952","1950000.048","2099999.905","2099999.905","33700000.76","41799999.24","48599998.47","62900001.53","82599998.47","112000000","63799999.24","89000000","124000000","157300000","190000000","225000000","328300000","474498240","610441530","801398970","865389050.8","1169104060","1805194920.10638","2358468900","2613644662.5","2821344123.18501","2477339131.41952","2617906839.39025","2810592535.70634","2920369783.01134","3098239341.94319","3369514366.55199","3666201326.86745","3863739159.11758","4322761613.52253","4776545983.26964","5401465664.9325","5588646520.67925","7203426672.83017","8485378379.70857","8968206468.4919","9532724045.27075","",
"Honduras","HND","Inversión extranjera directa, entrada neta de capital (% del PIB)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.928792569659443","0.772079920705306","0.291079755494106","0.584951094567043","-0.0925181013484859","0.526296003909627","0.33033410935632","0.468248540011575","0.549370208677125","1.01479002482997","0.182137922371561","-0.10280427208864","0.381268130957315","0.546796682766791","0.507456760713665","0.635353371993623","0.637470516988589","0.769184843177838","0.987192870112896","1.16547544936604","1.16482700685721","1.40834364593131","1.15454202144086","0.637113869815985","0.84760481869082","1.07012618338771","1.89420995385281","2.18165022864844","1.60617614424743","3.71123925401503","4.8698431531529","4.04940697578742","3.6562173778393","4.74055553954205","6.67606399673031","6.16028277171203","6.57287305327357","7.82223281251053","8.65020371949481","3.38987200238321","3.83460574737835","5.88681418228473","5.83610988955542","5.77862113948416","8.62899693066618","6.27594328427599","5.28156973350556","4.10592046689605","5.99386120691106","3.83846408231678","1.0106822391556","2.84361329738544","2.41292398026651","3.16136364280263","3.52903749551745","",
"Honduras","HND","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","336799999.930203","350850000","463350000","593850000","706500000","859200000","967450000","903200000","783500000","814950000","863150000","924250000","1024800000","965300000","1047800000","1085200000","1053200000","1055400000","1102700000","1240100000","1367900000","1667100000","1982900000","2261400000","2484500000","2310900000","2693836069.7158","2661109376.66089","2763360801.41879","2820712346.4448","3325195046.1974","3816910249.70996","4135566682.33915","4641411998.52315","5013288516.86048","4318254630.55641","4992872077.32505","6290146495.5711","6729011824.58547","6307037916.68476","6815499229.03552","6988414040.45133","6816998306.48432","7461531974.24573","7355936904.49483","7428329776.20281","6392673893.63798","8183613830.95023","9771344488.63045","10314012183.0173","9941976557.25012","",
"Honduras","HND","Seguro y servicios financieros (% de las exportaciones de servicios, balanza de pagos)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","15.2329749103942","17.28","14.3979057591623","14.4864864864865","18.0604982206406","23.4343434343434","14.478527607362","16.3355408388521","13.6752136752137","14.9253731343284","14.9777558082056","14.4096385542169","13.0474452554745","12.2858336815712","12.683284457478","13.8276553106212","11.3619810633649","10.2857142857143","9.9009900990099","1.79640718562874","0.964391691394659","1.01100876207594","1.45730706075534","1.1667703795893","5.79264543106629","7.76219632628876","1.2946503743738","1.45215243499434","1.31167150622913","1.42009591930565","1.24810860121102","1.34765896391362","1.13632590685543","1.31276404946398","1.23739434423328","1.12956361997251","1.18554486875292","0.898601372651287","0.00574464322963677","0.0213747898487653","0.0319646474933305","0.0299266395263491","0.136159757996597","0.692994572216115","0.111529400414998","0.127529414900718","0.194381105953402","0.121254445932587","0.459834654381244","0.671107715040419","0.714434992320068","",
"Honduras","HND","Exportaciones de servicios de TIC (% de exportaciones de servicios, balanza de pagos)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5708582834331","14.9604352126607","15.1651314311391","15.64039408867","12.8344741754823","7.30537449268233","8.27572585423662","9.8930830494602","9.27143477727153","7.64436512232462","8.85083875651445","9.36864698633177","7.49918860084276","7.55527267995225","7.48600975233482","9.64996245411003","11.1595468585873","10.0619738358671","9.84924162118608","10.2305272175836","9.72818633396133","9.00041775905872","8.30555020758681","9.2142762464147","9.94585037272754","8.17931485369308","6.27653641612406","7.7554380955129","4.82881347129552","3.21954352199963","2.84904036834143","2.20095833422763","",
"Honduras","HND","Cuenta de capital neto (balanza de pagos, US$ a precios actuales)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28500000","14600000","29400000","110900000","154640000","148100000","68800000","31176000","44799353","581093899.999999","1454587690","1171558523.26","53116719.0700711","95880057.9120211","47564405.6","102137256.53","34988636.58","28044641.801","41753823.523507","21575858.969","2958572","38417689.514039","11081611.2575944","16776929.54","367045781.946785","63459417.9941976","35348314.4083222","17998335.0877139","6200000","",
"Honduras","HND","Inversión extranjera directa, neta (balanza de pagos, US$ a precios actuales)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","1149999.99976168","-7000000","-5250000","-8900000","-13150000","-28200000","-5800000","3600000","-13800000","-21000000","-20450000","-27500000","-30000000","-38650000","-48300000","-51000000","-43500000","-52100000","-47600000","-26700000","-34800000","-50000000","-90900000","-121500000","-99000000","-237300000","-375159148.526774","-301442923.309031","-268667835.069391","-390579688.732357","-552884521.832464","-600806555.172104","-668507260.706921","-926080633.082359","-1007343558.62364","-505263098.494708","-970575785.250514","-1012297707.75883","-850958332.949935","-991605737.038751","-1314822448.5231","-951580322.068713","-900072751.512727","-1035017036.86881","-895189526.370976","-495609882.923255","-373027854.89224","-512674750.203519","-737736078.76747","-856785448.00031","-620111971.650406","",
"Honduras","HND","Ingreso primario neto (balanza de pagos, US$ a precios actuales)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","-12549999.9973992","-28050000","-57100000","-67950000","-84300000","-118900000","-151900000","-151500000","-200250371.000035","-150100000","-175850000","-188149221.400034","-209099316.13692","-232740736.68","-231321878.17194","-237566491.13279","-236800000","-246100000","-282000000","-198700000","-214100000","-225900000","-230800000","-211800000","-204100000","-155200000","-214936100","-257772221.25","-301166440.379314","-361849892.496413","-451202509.750895","-473624035.614771","-536759579.38575","-395241605.359642","-520798450.693515","-631505818.622922","-849844089.925302","-974034506.396062","-1265538325.30439","-1353038485.57208","-1605932484.84802","-1426345283.54353","-1507677737.47872","-1405698423.32044","-1881539768.33855","-1973288292.14161","-1646016129.34679","-2352359078.40961","-2486253308.63544","-2583569392.33117","-2878582356.95556","",
"Honduras","HND","Remesas de trabajadores y compensación de empleados, pagadas (US$ a precios actuales)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8100000","9500000","500000","600000","9400000","11500000","10900000","12004818.71","16634547","483545.772191016","2121696.76663914","2487220","36950000","27187940.39","27285337.546176","32975283.7674902","36431743.4223383","40938147.3901","42100000","41100000","41100000","261148690.279213","288137023.045869","329933337.227852","291710443.51771","343863185.266492","338519060.914976","339201014.513672","346096592.959151","",
"Honduras","HND","Servicios de viaje (% de las importaciones de servicios, balanza de pagos)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","21.9619326500731","20.7457627118644","19.5374315276932","20.3984819734345","18.8464662875711","19.3657219973009","17.8212129922392","16.3458600672166","15.840554592721","12.9460056836123","13.4589134589135","13.5688684075781","15.1057401812689","17.0429284197006","17.0114942528736","16.4859002169197","17.0609645131938","16.2329069254521","15.7072368421053","18.6630471666101","18.3279742765273","17.0812106682649","18.2094081942337","17.1168687982359","18.1289167412713","18.7101910828025","17.2374300960322","17.9084922961974","20.3763281224342","28.7736239829653","28.7485213415475","28.2043685162558","34.2709307475688","19.8292175295208","23.4484582088335","30.6907099024822","27.4256995125982","24.4771742369484","27.5316951111763","23.9195466875224","20.4263282293664","21.5074718437152","21.2584263665627","19.4220782738454","17.5478383803982","20.6311776174363","7.32187810684181","9.86510347258337","11.0882686679769","15.5474050011092","15.8206634376717","",
"Honduras","HND","Importaciones de servicios (balanza de pagos, US$ a precios actuales)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","68299999.9858457","73750000","82150000","105400000","123100000","148200000","173950000","163650000","144250000","158350000","183150000","195300000","198600000","202430000","217500000","230500000","219800000","226700000","243200000","294700000","311000000","333700000","329500000","362800000","446800000","502400000","693838926.88","712511125.389901","732222209.534071","755806171.9954","849536503.455009","929438681.986133","1035866463.64305","1069230289.51775","1239058011.45829","964461235.795854","1169457798.0845","1447890013.41089","1649734962.4347","1689176461.51835","1653748026.60007","1665686902.12583","1740812281.99495","2066692432.53384","2324820835.88448","2419221605.47578","1816700509.92874","2850484024.31062","3780795929.22634","3585549414.92116","3676132367.34774","",
"Honduras","HND","Pagos de ingresos primario (balanza de pagos, US$ a precios actuales)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","17499999.9963734","34550000","66750000","81150000","103400000","140100000","177750000","171150000","216800371.000035","164050000","191650000","202999221.400034","222199316.13692","247890736.68","253271878.17194","261866491.13279","257500000","285900000","343400000","215300000","238100000","258200000","292000000","281800000","263600000","235700000","365936100","381073700","386114300","429785141.717451","538689964.419256","618672159.612276","735003129.144471","652427779.885898","668868997.055943","703325752.097308","903404990.180162","1032668026.49781","1327640250.75225","1401210246.96356","1657260713.28933","1483490776.69295","1595222001.26116","1542173691.12142","2051101564.13415","2158622858.44001","1769870927.72831","2483789394.2432","2747563025.8104","3093061517.14662","3393563394.7844","",
"Honduras","HND","Superficie (kilómetros cuadrados)","AG.SRF.TOTL.K2","","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","","",
"Honduras","HND","Producción de cereales (toneladas métricas)","AG.PRD.CREL.MT","","318005","343680","347221","396321","398168","394355","389439","392849","396423","399941","403548","407208","403798","417765","445484","460338","517570","530184","424434","476098","575997","445978","551581","603873","502454","550439","613157","526611","618597","682954","691674.66","686528","691213.92","674003","769613","784468.57","756955","590306","562176","606578.43","603029.37","579161.72","598653","527961.28","555622.39","595111.46","752423.49","660074.3","702199","632857.61","635620.08","621782.61","708268.05","670111.28","729021.15","701829.84","765602.19","791201.52","667799.38","753711.53","743577.18","751007.99","773845.23","","",
"Honduras","HND","Promedio detallado de precipitaciones (mm anuales)","AG.LND.PRCP.MM","","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","1976","","","",
"Honduras","HND","Superficie del terreno donde la elevación es inferior a 5 metros (% de la superficie total)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49451010867768","","","","","","","","","","4.49451010868157","","","","","","","","","","","","","","","4.49451010868349","","","","","","","","","","",
"Honduras","HND","Área de tierra rural donde la elevación es inferior a 5 metros (kilómetros cuadrados)","AG.LND.EL5M.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5018.37353635","","","","","","","","","","5016.37940587","","","","","","","","","","","","","","","4992.84565451","","","","","","","","","","",
"Honduras","HND","Tierras cultivables (hectáreas por persona)","AG.LND.ARBL.HA.PC","","0.610491400792555","0.59805761884161","0.58355064284117","0.568433949317165","0.554443816710465","0.541125762286395","0.528061086741776","0.513679413911842","0.497324446904436","0.483510650867138","0.470257699808369","0.468162230532938","0.457585509216629","0.446475232883288","0.44249810693485","0.436490747944198","0.442233766004493","0.429044608372703","0.413280180449081","0.398156994590807","0.385498589455195","0.372847035714502","0.359719815780298","0.348583877995643","0.336545200449097","0.326148109903147","0.314841235680841","0.303971576639604","0.298646918794061","0.293545532084406","0.291190586971524","0.287398241578046","0.310330578588591","0.295739098608736","0.278763273705288","0.271004821514531","0.250351892643838","0.243807333820841","0.229358407352718","0.16236498279889","0.158035085268659","0.153915795089654","0.150016581889037","0.143855440900486","0.140405209434428","0.137132432839065","0.134017494771403","0.127050102544908","0.124299457172793","0.121684777138753","0.119195609948407","0.116809078888124","0.114519986887574","0.11232332522943","0.110205303386648","0.108155429338807","0.106172867575839","0.104247630107289","0.102377068823839","0.100596463905831","0.0989321835431075","0.0972871227782603","0.0956330905899951","","",
"Honduras","HND","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52708055443367","8.35438664986897","7.84857371637736","8.96698545413671","9.27958937423318","11.408714011374","14.0273085772941","11.1083228213687","11.030250584227","10.440944904353","9.98463844092228","8.22313162720527","7.6393578892578","8.04858833437201","6.4926742817504","6.44211616662759","5.89087330464132","7.66297878717183","","",
